co1,score,co2,article_id,date
2968,29,2969,756510,2005-07-23
2968,29,2970,756510,2005-07-23
2968,29,2969,757075,2005-10-07
2968,29,2970,757075,2005-10-07
2968,29,2969,757669,2005-12-16
2968,29,2970,757669,2005-12-16
2968,2,12782,757669,2005-12-16
2968,5,28623,757669,2005-12-16
2968,5,28624,757669,2005-12-16
2968,5,28625,757669,2005-12-16
2968,5,28626,757669,2005-12-16
2968,2,29948,757669,2005-12-16
2968,29,2969,758105,2006-02-11
2968,29,2970,758105,2006-02-11
2969,29,2968,1040,2007-04-08
2969,100,2970,1040,2007-04-08
2969,100,2970,1752,2007-04-13
2969,6,5107,1752,2007-04-13
2969,29,2968,3818,2007-04-28
2969,100,2970,3818,2007-04-28
2969,100,2970,5361,2007-05-09
2969,4,14074,5361,2007-05-09
2969,5,14075,5361,2007-05-09
2969,1,14076,5361,2007-05-09
2969,36,14077,5361,2007-05-09
2969,100,2970,11970,2007-06-22
2969,17,28623,11970,2007-06-22
2969,19,28624,11970,2007-06-22
2969,18,28625,11970,2007-06-22
2969,16,28626,11970,2007-06-22
2969,100,2970,15905,2007-07-18
2969,36,14077,15905,2007-07-18
2969,100,2970,17561,2007-07-30
2969,36,14077,17561,2007-07-30
2969,11,38987,17561,2007-07-30
2969,29,2968,19400,2007-08-11
2969,100,2970,19400,2007-08-11
2969,36,14077,19400,2007-08-11
2969,100,2970,20339,2007-08-18
2969,11,12782,20339,2007-08-18
2969,15,29948,20339,2007-08-18
2969,3,44151,20339,2007-08-18
2969,29,2968,27202,2007-10-01
2969,100,2970,27202,2007-10-01
2969,100,2970,44306,2008-01-13
2969,100,2970,48164,2008-02-06
2969,17,28623,48164,2008-02-06
2969,19,28624,48164,2008-02-06
2969,18,28625,48164,2008-02-06
2969,16,28626,48164,2008-02-06
2969,100,2970,48574,2008-02-09
2969,6,5107,48574,2008-02-09
2969,100,2970,49996,2008-02-19
2969,36,14077,49996,2008-02-19
2969,29,2968,51027,2008-02-25
2969,29,2968,56008,2008-03-29
2969,100,2970,56008,2008-03-29
2969,36,14077,56008,2008-03-29
2969,17,28623,56008,2008-03-29
2969,19,28624,56008,2008-03-29
2969,18,28625,56008,2008-03-29
2969,16,28626,56008,2008-03-29
2969,29,2968,79887,2008-08-27
2969,100,2970,79887,2008-08-27
2969,100,2970,83869,2008-09-21
2969,36,14077,83869,2008-09-21
2969,17,28623,83869,2008-09-21
2969,19,28624,83869,2008-09-21
2969,18,28625,83869,2008-09-21
2969,16,28626,83869,2008-09-21
2969,100,2970,85522,2008-09-30
2969,11,12782,85522,2008-09-30
2969,15,29948,85522,2008-09-30
2969,29,2968,88802,2008-10-17
2969,100,2970,88802,2008-10-17
2969,29,2968,88823,2008-10-17
2969,100,2970,88823,2008-10-17
2969,36,14077,88823,2008-10-17
2969,29,2968,88824,2008-10-17
2969,100,2970,88824,2008-10-17
2969,36,14077,88824,2008-10-17
2969,17,28623,88824,2008-10-17
2969,19,28624,88824,2008-10-17
2969,18,28625,88824,2008-10-17
2969,16,28626,88824,2008-10-17
2969,100,2970,88827,2008-10-17
2969,36,14077,88827,2008-10-17
2969,100,2970,109266,2009-02-23
2969,36,14077,109266,2009-02-23
2969,100,2970,111446,2009-03-06
2969,17,28623,111446,2009-03-06
2969,19,28624,111446,2009-03-06
2969,18,28625,111446,2009-03-06
2969,16,28626,111446,2009-03-06
2969,100,2970,115928,2009-04-01
2969,3,44151,115928,2009-04-01
2969,100,2970,120414,2009-04-29
2969,36,14077,120414,2009-04-29
2969,17,28623,120414,2009-04-29
2969,19,28624,120414,2009-04-29
2969,18,28625,120414,2009-04-29
2969,16,28626,120414,2009-04-29
2969,100,2970,120586,2009-04-30
2969,6,5107,120586,2009-04-30
2969,29,2968,121494,2009-05-06
2969,100,2970,121494,2009-05-06
2969,36,14077,121494,2009-05-06
2969,17,28623,121494,2009-05-06
2969,19,28624,121494,2009-05-06
2969,18,28625,121494,2009-05-06
2969,16,28626,121494,2009-05-06
2969,100,2970,143557,2009-09-11
2969,36,14077,143557,2009-09-11
2969,2,170479,143557,2009-09-11
2969,2,170480,143557,2009-09-11
2969,100,2970,154999,2009-11-10
2969,19,28624,154999,2009-11-10
2969,18,28625,154999,2009-11-10
2969,29,2968,156280,2009-11-17
2969,100,2970,156280,2009-11-17
2969,8,10561,156280,2009-11-17
2969,29,2968,157224,2009-11-21
2969,100,2970,157224,2009-11-21
2969,100,2970,162656,2009-12-19
2969,100,2970,171928,2010-02-10
2969,11,12782,171928,2010-02-10
2969,15,29948,171928,2010-02-10
2969,29,2968,172271,2010-02-12
2969,100,2970,172271,2010-02-12
2969,100,2970,173723,2010-02-20
2969,36,14077,173723,2010-02-20
2969,2,170479,173723,2010-02-20
2969,2,170480,173723,2010-02-20
2969,29,2968,193012,2010-06-03
2969,100,2970,193012,2010-06-03
2969,29,2968,208506,2010-08-27
2969,100,2970,208506,2010-08-27
2969,100,2970,215172,2010-09-29
2969,17,28623,215172,2010-09-29
2969,19,28624,215172,2010-09-29
2969,18,28625,215172,2010-09-29
2969,16,28626,215172,2010-09-29
2969,2,226138,215569,2010-10-01
2969,2,226139,215569,2010-10-01
2969,2,226140,215569,2010-10-01
2969,100,2970,216368,2010-10-05
2969,3,44151,216368,2010-10-05
2969,100,2970,217638,2010-10-11
2969,11,12782,224791,2010-11-12
2969,100,2970,236691,2011-01-10
2969,11,12782,236691,2011-01-10
2969,36,14077,236691,2011-01-10
2969,15,29948,236691,2011-01-10
2969,100,2970,247295,2011-03-04
2969,11,12782,247295,2011-03-04
2969,15,29948,247295,2011-03-04
2969,100,2970,250224,2011-03-21
2969,1,5501,250224,2011-03-21
2969,1,5788,250224,2011-03-21
2969,15,29948,250224,2011-03-21
2969,100,2970,254293,2011-04-09
2969,36,14077,254293,2011-04-09
2969,100,2970,277999,2011-08-03
2969,36,14077,277999,2011-08-03
2969,1,18612,277999,2011-08-03
2969,5,269320,277999,2011-08-03
2969,100,2970,282772,2011-08-29
2969,8,10561,282772,2011-08-29
2969,19,28624,282772,2011-08-29
2969,1,92115,282772,2011-08-29
2969,2,226138,283323,2011-08-30
2969,2,226139,283323,2011-08-30
2969,2,226140,283323,2011-08-30
2969,100,2970,289364,2011-09-27
2969,17,28623,289364,2011-09-27
2969,19,28624,289364,2011-09-27
2969,18,28625,289364,2011-09-27
2969,16,28626,289364,2011-09-27
2969,100,2970,316610,2012-01-26
2969,4,14074,316610,2012-01-26
2969,5,14075,316610,2012-01-26
2969,36,14077,316610,2012-01-26
2969,5,269320,316610,2012-01-26
2969,100,2970,316775,2012-01-27
2969,11,12782,316775,2012-01-27
2969,15,29948,316775,2012-01-27
2969,100,2970,318190,2012-02-02
2969,4,14074,318190,2012-02-02
2969,5,14075,318190,2012-02-02
2969,36,14077,318190,2012-02-02
2969,5,269320,318190,2012-02-02
2969,100,2970,319152,2012-02-06
2969,8,10561,319152,2012-02-06
2969,100,2970,334446,2012-04-14
2969,4,14074,334446,2012-04-14
2969,5,14075,334446,2012-04-14
2969,36,14077,334446,2012-04-14
2969,5,269320,334446,2012-04-14
2969,100,2970,338911,2012-05-04
2969,5,14075,338911,2012-05-04
2969,36,14077,338911,2012-05-04
2969,5,269320,338911,2012-05-04
2969,29,2968,488298,2006-11-01
2969,100,2970,488298,2006-11-01
2969,8,10561,488298,2006-11-01
2969,29,2968,553530,2000-03-01
2969,100,2970,553530,2000-03-01
2969,8,10561,553530,2000-03-01
2969,100,2970,568459,2003-10-13
2969,17,28623,568459,2003-10-13
2969,19,28624,568459,2003-10-13
2969,18,28625,568459,2003-10-13
2969,1,392774,568459,2003-10-13
2969,100,2970,582295,2007-03-27
2969,17,28623,582295,2007-03-27
2969,19,28624,582295,2007-03-27
2969,18,28625,582295,2007-03-27
2969,16,28626,582295,2007-03-27
2969,29,2968,598094,1998-04-03
2969,100,2970,598094,1998-04-03
2969,8,10561,598094,1998-04-03
2969,29,2968,601582,1999-02-24
2969,100,2970,601582,1999-02-24
2969,8,10561,601582,1999-02-24
2969,29,2968,744525,2000-03-06
2969,100,2970,744525,2000-03-06
2969,8,10561,744525,2000-03-06
2969,100,2970,744597,2000-03-20
2969,36,14077,744597,2000-03-20
2969,4,433731,745260,2000-08-24
2969,4,433732,745260,2000-08-24
2969,100,2970,745936,2001-01-27
2969,29,2968,747151,2001-09-22
2969,100,2970,747151,2001-09-22
2969,11,12782,747320,2001-10-22
2969,15,29948,747320,2001-10-22
2969,100,2970,747805,2002-01-19
2969,36,14077,747805,2002-01-19
2969,11,38987,747805,2002-01-19
2969,100,2970,747888,2002-02-03
2969,15,29948,747888,2002-02-03
2969,100,2970,749313,2002-09-30
2969,36,14077,749313,2002-09-30
2969,11,38987,749313,2002-09-30
2969,100,2970,749526,2002-10-31
2969,15,29948,749526,2002-10-31
2969,29,2968,750196,2003-02-16
2969,100,2970,750196,2003-02-16
2969,100,2970,750223,2003-02-20
2969,36,14077,750223,2003-02-20
2969,11,38987,750223,2003-02-20
2969,29,2968,750904,2003-06-05
2969,100,2970,750904,2003-06-05
2969,100,2970,750916,2003-06-06
2969,15,29948,750916,2003-06-06
2969,100,2970,752469,2004-01-22
2969,11,12782,752469,2004-01-22
2969,15,29948,752469,2004-01-22
2969,100,2970,752484,2004-01-24
2969,36,14077,752484,2004-01-24
2969,11,38987,752484,2004-01-24
2969,100,2970,753309,2004-05-27
2969,2,14659,753309,2004-05-27
2969,100,2970,753735,2004-07-20
2969,6,5107,753735,2004-07-20
2969,36,14077,753735,2004-07-20
2969,100,2970,755058,2005-01-23
2969,6,5107,755058,2005-01-23
2969,100,2970,755346,2005-03-03
2969,4,433731,755346,2005-03-03
2969,4,433732,755346,2005-03-03
2969,100,2970,755372,2005-03-06
2969,4,433731,755372,2005-03-06
2969,4,433732,755372,2005-03-06
2969,100,2970,755413,2005-03-10
2969,17,28623,755413,2005-03-10
2969,19,28624,755413,2005-03-10
2969,18,28625,755413,2005-03-10
2969,16,28626,755413,2005-03-10
2969,29,2968,755442,2005-03-15
2969,100,2970,755442,2005-03-15
2969,11,12782,755442,2005-03-15
2969,17,28623,755442,2005-03-15
2969,19,28624,755442,2005-03-15
2969,18,28625,755442,2005-03-15
2969,16,28626,755442,2005-03-15
2969,15,29948,755442,2005-03-15
2969,100,2970,755784,2005-05-01
2969,36,14077,755784,2005-05-01
2969,11,38987,755784,2005-05-01
2969,100,2970,756131,2005-06-15
2969,17,28623,756131,2005-06-15
2969,19,28624,756131,2005-06-15
2969,18,28625,756131,2005-06-15
2969,16,28626,756131,2005-06-15
2969,29,2968,756510,2005-07-23
2969,100,2970,756510,2005-07-23
2969,29,2968,757075,2005-10-07
2969,100,2970,757075,2005-10-07
2969,29,2968,757669,2005-12-16
2969,100,2970,757669,2005-12-16
2969,11,12782,757669,2005-12-16
2969,17,28623,757669,2005-12-16
2969,19,28624,757669,2005-12-16
2969,18,28625,757669,2005-12-16
2969,16,28626,757669,2005-12-16
2969,15,29948,757669,2005-12-16
2969,100,2970,757696,2005-12-19
2969,36,14077,757696,2005-12-19
2969,17,28623,757696,2005-12-19
2969,19,28624,757696,2005-12-19
2969,18,28625,757696,2005-12-19
2969,16,28626,757696,2005-12-19
2969,11,38987,757696,2005-12-19
2969,100,2970,757826,2006-01-04
2969,2,14659,757826,2006-01-04
2969,4,433731,757826,2006-01-04
2969,4,433732,757826,2006-01-04
2969,100,2970,757827,2006-01-04
2969,6,5107,757827,2006-01-04
2969,29,2968,758105,2006-02-11
2969,100,2970,758105,2006-02-11
2969,100,2970,758355,2006-03-13
2969,36,14077,758355,2006-03-13
2969,11,38987,758355,2006-03-13
2969,100,2970,758372,2006-03-14
2969,100,2970,759869,2006-09-19
2969,100,2970,759918,2006-09-26
2969,36,14077,759918,2006-09-26
2969,11,38987,759918,2006-09-26
2969,100,2970,760055,2006-10-12
2969,36,14077,760055,2006-10-12
2969,11,38987,760055,2006-10-12
2969,100,2970,761060,2007-02-06
2969,36,14077,761060,2007-02-06
2969,11,38987,761060,2007-02-06
2969,100,2970,761410,2007-03-15
2969,36,14077,761410,2007-03-15
2969,100,2970,761485,2007-03-22
2969,100,2970,764580,1999-06-09
2969,36,14077,764580,1999-06-09
2969,1,104218,764580,1999-06-09
2969,100,2970,765310,1999-12-19
2969,15,29948,765310,1999-12-19
2970,29,2968,1040,2007-04-08
2970,100,2969,1040,2007-04-08
2970,100,2969,1752,2007-04-13
2970,6,5107,1752,2007-04-13
2970,29,2968,3818,2007-04-28
2970,100,2969,3818,2007-04-28
2970,100,2969,5361,2007-05-09
2970,4,14074,5361,2007-05-09
2970,5,14075,5361,2007-05-09
2970,1,14076,5361,2007-05-09
2970,37,14077,5361,2007-05-09
2970,100,2969,11970,2007-06-22
2970,17,28623,11970,2007-06-22
2970,20,28624,11970,2007-06-22
2970,19,28625,11970,2007-06-22
2970,16,28626,11970,2007-06-22
2970,100,2969,15905,2007-07-18
2970,37,14077,15905,2007-07-18
2970,100,2969,17561,2007-07-30
2970,37,14077,17561,2007-07-30
2970,11,38987,17561,2007-07-30
2970,29,2968,19400,2007-08-11
2970,100,2969,19400,2007-08-11
2970,37,14077,19400,2007-08-11
2970,100,2969,20339,2007-08-18
2970,10,12782,20339,2007-08-18
2970,15,29948,20339,2007-08-18
2970,3,44151,20339,2007-08-18
2970,29,2968,27202,2007-10-01
2970,100,2969,27202,2007-10-01
2970,100,2969,44306,2008-01-13
2970,29,2968,45773,2008-01-22
2970,100,2969,48164,2008-02-06
2970,17,28623,48164,2008-02-06
2970,20,28624,48164,2008-02-06
2970,19,28625,48164,2008-02-06
2970,16,28626,48164,2008-02-06
2970,100,2969,48574,2008-02-09
2970,6,5107,48574,2008-02-09
2970,100,2969,49996,2008-02-19
2970,37,14077,49996,2008-02-19
2970,29,2968,56008,2008-03-29
2970,100,2969,56008,2008-03-29
2970,37,14077,56008,2008-03-29
2970,17,28623,56008,2008-03-29
2970,20,28624,56008,2008-03-29
2970,19,28625,56008,2008-03-29
2970,16,28626,56008,2008-03-29
2970,29,2968,79887,2008-08-27
2970,100,2969,79887,2008-08-27
2970,100,2969,83869,2008-09-21
2970,37,14077,83869,2008-09-21
2970,17,28623,83869,2008-09-21
2970,20,28624,83869,2008-09-21
2970,19,28625,83869,2008-09-21
2970,16,28626,83869,2008-09-21
2970,100,2969,85522,2008-09-30
2970,10,12782,85522,2008-09-30
2970,15,29948,85522,2008-09-30
2970,29,2968,88802,2008-10-17
2970,100,2969,88802,2008-10-17
2970,29,2968,88823,2008-10-17
2970,100,2969,88823,2008-10-17
2970,37,14077,88823,2008-10-17
2970,29,2968,88824,2008-10-17
2970,100,2969,88824,2008-10-17
2970,37,14077,88824,2008-10-17
2970,17,28623,88824,2008-10-17
2970,20,28624,88824,2008-10-17
2970,19,28625,88824,2008-10-17
2970,16,28626,88824,2008-10-17
2970,100,2969,88827,2008-10-17
2970,37,14077,88827,2008-10-17
2970,100,2969,109266,2009-02-23
2970,37,14077,109266,2009-02-23
2970,100,2969,111446,2009-03-06
2970,17,28623,111446,2009-03-06
2970,20,28624,111446,2009-03-06
2970,19,28625,111446,2009-03-06
2970,16,28626,111446,2009-03-06
2970,100,2969,115928,2009-04-01
2970,3,44151,115928,2009-04-01
2970,100,2969,120414,2009-04-29
2970,37,14077,120414,2009-04-29
2970,17,28623,120414,2009-04-29
2970,20,28624,120414,2009-04-29
2970,19,28625,120414,2009-04-29
2970,16,28626,120414,2009-04-29
2970,100,2969,120586,2009-04-30
2970,6,5107,120586,2009-04-30
2970,29,2968,121494,2009-05-06
2970,100,2969,121494,2009-05-06
2970,37,14077,121494,2009-05-06
2970,17,28623,121494,2009-05-06
2970,20,28624,121494,2009-05-06
2970,19,28625,121494,2009-05-06
2970,16,28626,121494,2009-05-06
2970,100,2969,143557,2009-09-11
2970,37,14077,143557,2009-09-11
2970,2,170479,143557,2009-09-11
2970,2,170480,143557,2009-09-11
2970,100,2969,154999,2009-11-10
2970,20,28624,154999,2009-11-10
2970,19,28625,154999,2009-11-10
2970,29,2968,156280,2009-11-17
2970,100,2969,156280,2009-11-17
2970,10,10561,156280,2009-11-17
2970,29,2968,157224,2009-11-21
2970,100,2969,157224,2009-11-21
2970,100,2969,162656,2009-12-19
2970,100,2969,171928,2010-02-10
2970,10,12782,171928,2010-02-10
2970,15,29948,171928,2010-02-10
2970,29,2968,172271,2010-02-12
2970,100,2969,172271,2010-02-12
2970,100,2969,173723,2010-02-20
2970,37,14077,173723,2010-02-20
2970,2,170479,173723,2010-02-20
2970,2,170480,173723,2010-02-20
2970,29,2968,193012,2010-06-03
2970,100,2969,193012,2010-06-03
2970,29,2968,208506,2010-08-27
2970,100,2969,208506,2010-08-27
2970,100,2969,215172,2010-09-29
2970,17,28623,215172,2010-09-29
2970,20,28624,215172,2010-09-29
2970,19,28625,215172,2010-09-29
2970,16,28626,215172,2010-09-29
2970,100,2969,216368,2010-10-05
2970,3,44151,216368,2010-10-05
2970,100,2969,217638,2010-10-11
2970,100,2969,236691,2011-01-10
2970,10,12782,236691,2011-01-10
2970,37,14077,236691,2011-01-10
2970,15,29948,236691,2011-01-10
2970,100,2969,247295,2011-03-04
2970,10,12782,247295,2011-03-04
2970,15,29948,247295,2011-03-04
2970,100,2969,250224,2011-03-21
2970,1,5501,250224,2011-03-21
2970,1,5788,250224,2011-03-21
2970,15,29948,250224,2011-03-21
2970,100,2969,254293,2011-04-09
2970,37,14077,254293,2011-04-09
2970,100,2969,277999,2011-08-03
2970,37,14077,277999,2011-08-03
2970,1,18612,277999,2011-08-03
2970,5,269320,277999,2011-08-03
2970,100,2969,282772,2011-08-29
2970,10,10561,282772,2011-08-29
2970,20,28624,282772,2011-08-29
2970,1,92115,282772,2011-08-29
2970,100,2969,289364,2011-09-27
2970,17,28623,289364,2011-09-27
2970,20,28624,289364,2011-09-27
2970,19,28625,289364,2011-09-27
2970,16,28626,289364,2011-09-27
2970,10,12782,294848,2011-10-20
2970,15,29948,294848,2011-10-20
2970,1,281061,294848,2011-10-20
2970,100,2969,316610,2012-01-26
2970,4,14074,316610,2012-01-26
2970,5,14075,316610,2012-01-26
2970,37,14077,316610,2012-01-26
2970,5,269320,316610,2012-01-26
2970,100,2969,316775,2012-01-27
2970,10,12782,316775,2012-01-27
2970,15,29948,316775,2012-01-27
2970,100,2969,318190,2012-02-02
2970,4,14074,318190,2012-02-02
2970,5,14075,318190,2012-02-02
2970,37,14077,318190,2012-02-02
2970,5,269320,318190,2012-02-02
2970,100,2969,319152,2012-02-06
2970,10,10561,319152,2012-02-06
2970,100,2969,334446,2012-04-14
2970,4,14074,334446,2012-04-14
2970,5,14075,334446,2012-04-14
2970,37,14077,334446,2012-04-14
2970,5,269320,334446,2012-04-14
2970,100,2969,338911,2012-05-04
2970,5,14075,338911,2012-05-04
2970,37,14077,338911,2012-05-04
2970,5,269320,338911,2012-05-04
2970,29,2968,488298,2006-11-01
2970,100,2969,488298,2006-11-01
2970,10,10561,488298,2006-11-01
2970,29,2968,553530,2000-03-01
2970,100,2969,553530,2000-03-01
2970,10,10561,553530,2000-03-01
2970,3,17184,555205,2000-08-03
2970,3,17184,557309,2001-01-27
2970,3,17184,559051,2001-06-28
2970,20,28624,559051,2001-06-28
2970,19,28625,559051,2001-06-28
2970,100,2969,568459,2003-10-13
2970,17,28623,568459,2003-10-13
2970,20,28624,568459,2003-10-13
2970,19,28625,568459,2003-10-13
2970,1,392774,568459,2003-10-13
2970,100,2969,582295,2007-03-27
2970,17,28623,582295,2007-03-27
2970,20,28624,582295,2007-03-27
2970,19,28625,582295,2007-03-27
2970,16,28626,582295,2007-03-27
2970,29,2968,598094,1998-04-03
2970,100,2969,598094,1998-04-03
2970,10,10561,598094,1998-04-03
2970,29,2968,601582,1999-02-24
2970,100,2969,601582,1999-02-24
2970,10,10561,601582,1999-02-24
2970,10,10561,640919,1997-05-14
2970,1,381777,640919,1997-05-14
2970,29,2968,744525,2000-03-06
2970,100,2969,744525,2000-03-06
2970,10,10561,744525,2000-03-06
2970,100,2969,744597,2000-03-20
2970,37,14077,744597,2000-03-20
2970,100,2969,745936,2001-01-27
2970,10,10561,746609,2001-06-08
2970,37,14077,746609,2001-06-08
2970,29,2968,747151,2001-09-22
2970,100,2969,747151,2001-09-22
2970,100,2969,747805,2002-01-19
2970,37,14077,747805,2002-01-19
2970,11,38987,747805,2002-01-19
2970,100,2969,747888,2002-02-03
2970,15,29948,747888,2002-02-03
2970,100,2969,749313,2002-09-30
2970,37,14077,749313,2002-09-30
2970,11,38987,749313,2002-09-30
2970,100,2969,749526,2002-10-31
2970,15,29948,749526,2002-10-31
2970,29,2968,750196,2003-02-16
2970,100,2969,750196,2003-02-16
2970,100,2969,750223,2003-02-20
2970,37,14077,750223,2003-02-20
2970,11,38987,750223,2003-02-20
2970,29,2968,750904,2003-06-05
2970,100,2969,750904,2003-06-05
2970,100,2969,750916,2003-06-06
2970,15,29948,750916,2003-06-06
2970,100,2969,752469,2004-01-22
2970,10,12782,752469,2004-01-22
2970,15,29948,752469,2004-01-22
2970,100,2969,752484,2004-01-24
2970,37,14077,752484,2004-01-24
2970,11,38987,752484,2004-01-24
2970,100,2969,753309,2004-05-27
2970,2,14659,753309,2004-05-27
2970,100,2969,753735,2004-07-20
2970,6,5107,753735,2004-07-20
2970,37,14077,753735,2004-07-20
2970,100,2969,755058,2005-01-23
2970,6,5107,755058,2005-01-23
2970,100,2969,755346,2005-03-03
2970,3,433731,755346,2005-03-03
2970,3,433732,755346,2005-03-03
2970,100,2969,755372,2005-03-06
2970,3,433731,755372,2005-03-06
2970,3,433732,755372,2005-03-06
2970,100,2969,755413,2005-03-10
2970,17,28623,755413,2005-03-10
2970,20,28624,755413,2005-03-10
2970,19,28625,755413,2005-03-10
2970,16,28626,755413,2005-03-10
2970,29,2968,755442,2005-03-15
2970,100,2969,755442,2005-03-15
2970,10,12782,755442,2005-03-15
2970,17,28623,755442,2005-03-15
2970,20,28624,755442,2005-03-15
2970,19,28625,755442,2005-03-15
2970,16,28626,755442,2005-03-15
2970,15,29948,755442,2005-03-15
2970,100,2969,755784,2005-05-01
2970,37,14077,755784,2005-05-01
2970,11,38987,755784,2005-05-01
2970,100,2969,756131,2005-06-15
2970,17,28623,756131,2005-06-15
2970,20,28624,756131,2005-06-15
2970,19,28625,756131,2005-06-15
2970,16,28626,756131,2005-06-15
2970,29,2968,756510,2005-07-23
2970,100,2969,756510,2005-07-23
2970,29,2968,757075,2005-10-07
2970,100,2969,757075,2005-10-07
2970,29,2968,757669,2005-12-16
2970,100,2969,757669,2005-12-16
2970,10,12782,757669,2005-12-16
2970,17,28623,757669,2005-12-16
2970,20,28624,757669,2005-12-16
2970,19,28625,757669,2005-12-16
2970,16,28626,757669,2005-12-16
2970,15,29948,757669,2005-12-16
2970,100,2969,757696,2005-12-19
2970,37,14077,757696,2005-12-19
2970,17,28623,757696,2005-12-19
2970,20,28624,757696,2005-12-19
2970,19,28625,757696,2005-12-19
2970,16,28626,757696,2005-12-19
2970,11,38987,757696,2005-12-19
2970,100,2969,757826,2006-01-04
2970,2,14659,757826,2006-01-04
2970,3,433731,757826,2006-01-04
2970,3,433732,757826,2006-01-04
2970,100,2969,757827,2006-01-04
2970,6,5107,757827,2006-01-04
2970,29,2968,758105,2006-02-11
2970,100,2969,758105,2006-02-11
